"astro-ph/0006123","Christopher D. Matzner","Yanqin Wu, Christopher D. Matzner, Phil Arras (CITA)","R-modes in Neutron Stars with Crusts: Turbulent Saturation, Spin-down,
  and Crust Melting","12 pages, 4 figures, submitted to ApJ","Astrophys.J. 549 (2001) 1011-1020","10.1086/319446",,"astro-ph gr-qc",,"  Rossby waves (r-modes) have been suggested as a means to regulate the spin
periods of young or accreting neutron stars, and also to produce observable
gravitational wave radiation. R-modes involve primarily transverse,
incompressive motions of the star's fluid core. However, neutron stars gain
crusts early in their lives: therefore, r-modes also imply shear in the fluid
beneath the crust. We examine the criterion for this shear layer to become
turbulent, and derive the rate of dissipation in the turbulent regime. Unlike
dissipation from a viscous boundary layer, turbulent energy loss is nonlinear
in mode energy and can therefore cause the mode to saturate at amplitudes
typically much less than unity. This energy loss also reappears as heat below
the crust. We study the possibility of crust melting as well as its
implications for the spin evolution of low-mass X-ray binaries. Lastly, we
identify some universal features of the spin evolution that may have
observational consequences.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:58:58 GMT""}]","2009-10-31"
"cs/0006017","Frankie James","Manny Rayner, Beth Ann Hockey, Frankie James","Turning Speech Into Scripts","Working notes from AAAI Spring Symposium","AAAI Spring Symposium on Natural Dialogues with Practical Robotic
  Devices, March 20-22, 2000. Stanford, CA",,,"cs.CL",,"  We describe an architecture for implementing spoken natural language dialogue
interfaces to semi-autonomous systems, in which the central idea is to
transform the input speech signal through successive levels of representation
corresponding roughly to linguistic knowledge, dialogue knowledge, and domain
knowledge. The final representation is an executable program in a simple
scripting language equivalent to a subset of Cshell. At each stage of the
translation process, an input is transformed into an output, producing as a
byproduct a ""meta-output"" which describes the nature of the transformation
performed. We show how consistent use of the output/meta-output distinction
permits a simple and perspicuous treatment of apparently diverse topics
including resolution of pronouns, correction of user misconceptions, and
optimization of scripts. The methods described have been concretely realized in
a prototype speech interface to a simulation of the Personal Satellite
Assistant.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 17:28:40 GMT""}]","2007-05-23"
"cs/0006018","Frankie James","Frankie James, Manny Rayner, Beth Ann Hockey","Accuracy, Coverage, and Speed: What Do They Mean to Users?","Position paper for CHI 2000 Workshop on Natural-Language Interaction",,,,"cs.CL cs.HC",,"  Speech is becoming increasingly popular as an interface modality, especially
in hands- and eyes-busy situations where the use of a keyboard or mouse is
difficult. However, despite the fact that many have hailed speech as being
inherently usable (since everyone already knows how to talk), most users of
speech input are left feeling disappointed by the quality of the interaction.
Clearly, there is much work to be done on the design of usable spoken
interfaces. We believe that there are two major problems in the design of
speech interfaces, namely, (a) the people who are currently working on the
design of speech interfaces are, for the most part, not interface designers and
therefore do not have as much experience with usability issues as we in the CHI
community do, and (b) speech, as an interface modality, has vastly different
properties than other modalities, and therefore requires different usability
measures.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 18:10:58 GMT""}]","2008-02-06"
"cs/0006019","Frankie James","Manny Rayner, Beth Ann Hockey, Frankie James","A Compact Architecture for Dialogue Management Based on Scripts and
  Meta-Outputs",,"Language Technology Joint Conference ANLP-NAACL 2000. 29 April - 4
  May 2000, Seattle, WA",,,"cs.CL",,"  We describe an architecture for spoken dialogue interfaces to semi-autonomous
systems that transforms speech signals through successive representations of
linguistic, dialogue, and domain knowledge. Each step produces an output, and a
meta-output describing the transformation, with an executable program in a
simple scripting language as the final result. The output/meta-output
distinction permits perspicuous treatment of diverse tasks such as resolving
pronouns, correcting user misconceptions, and optimizing scripts.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:41:54 GMT""}]","2007-05-23"
"cs/0006020","Frankie James","Beth Ann Hockey, Manny Rayner, Frankie James","A Comparison of the XTAG and CLE Grammars for English","5th International Workshop on Tree Adjoining Grammars and Related
  Formalisms. 25-27 May 2000, Paris, France",,,,"cs.CL",,"  When people develop something intended as a large broad-coverage grammar,
they usually have a more specific goal in mind. Sometimes this goal is covering
a corpus; sometimes the developers have theoretical ideas they wish to
investigate; most often, work is driven by a combination of these two main
types of goal. What tends to happen after a while is that the community of
people working with the grammar starts thinking of some phenomena as
``central'', and makes serious efforts to deal with them; other phenomena are
labelled ``marginal'', and ignored. Before long, the distinction between
``central'' and ``marginal'' becomes so ingrained that it is automatic, and
people virtually stop thinking about the ``marginal'' phenomena. In practice,
the only way to bring the marginal things back into focus is to look at what
other people are doing and compare it with one's own work. In this paper, we
will take two large grammars, XTAG and the CLE, and examine each of them from
the other's point of view. We will find in both cases not only that important
things are missing, but that the perspective offered by the other grammar
suggests simple and practical ways of filling in the holes. It turns out that
there is a pleasing symmetry to the picture. XTAG has a very good treatment of
complement structure, which the CLE to some extent lacks; conversely, the CLE
offers a powerful and general account of adjuncts, which the XTAG grammar does
not fully duplicate. If we examine the way in which each grammar does the thing
it is good at, we find that the relevant methods are quite easy to port to the
other framework, and in fact only involve generalization and systematization of
existing mechanisms.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 20:49:03 GMT""}]","2007-05-23"
"cs/0006021","Frankie James","Manny Rayner, Beth Ann Hockey, Frankie James, Elizabeth O. Bratt,
  Sharon Goldwater, Mark Gawron","Compiling Language Models from a Linguistically Motivated Unification
  Grammar","To be published in COLING 2000",,,,"cs.CL",,"  Systems now exist which are able to compile unification grammars into
language models that can be included in a speech recognizer, but it is so far
unclear whether non-trivial linguistically principled grammars can be used for
this purpose. We describe a series of experiments which investigate the
question empirically, by incrementally constructing a grammar and discovering
what problems emerge when successively larger versions are compiled into finite
state graph representations and used as language models for a medium-vocabulary
recognition task.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:03:10 GMT""}]","2007-05-23"
"gr-qc/0006033","Angelo Loinger","A.Loinger (Dipartimento di Fisica, Universita' di Milano, Italy)","On the concept of mass point in general relativity","6 pages, PDF",,,,"gr-qc astro-ph",,"  The correct characterization of the concept of mass point in general
relativity is a straightforward consequence of the original form of solution
given by Schwarzschild to the problem of the Einstein field of a material
point.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 16:52:20 GMT""},{""version"":""v2"",""created"":""Sat, 10 Jun 2000 04:55:42 GMT""}]","2007-05-23"
"gr-qc/0006034","Piotr Bizon","Piotr Bizo\'n, Arthur Wasserman","Self-similar spherically symmetric wave maps coupled to gravity","13 pages, 8 figures","Phys.Rev.D62:084031,2000","10.1103/PhysRevD.62.084031",,"gr-qc",,"  We investigate spherically symmetric continuously self-similar (CSS)
solutions in the SU(2) sigma model coupled to gravity. Using mixed numerical
and analytical methods, we provide evidence for the existence (for small
coupling) of a countable family of regular CSS solutions. This fact is argued
to have important implications for the ongoing studies of black hole formation
in the model.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 07:30:42 GMT""}]","2010-11-19"
"gr-qc/0006035","Hans Ringstrom","Hans Ringstrom","The Bianchi IX attractor","82 pages and 8 figures","Annales Henri Poincare 2 (2001) 405-500","10.1007/PL00001041",,"gr-qc",,"  We consider the asymptotic behaviour of spatially homogeneous spacetimes of
Bianchi type IX close to the singularity (we also consider some of the other
Bianchi types, e. g. Bianchi VIII in the stiff fluid case). The matter content
is assumed to be an orthogonal perfect fluid with linear equation of state and
zero cosmological constant. In terms of the variables of Wainwright and Hsu, we
have the following results. In the stiff fluid case, the solution converges to
a point for all the Bianchi class A types. For the other matter models we
consider, the Bianchi IX solutions generically converge to an attractor
consisting of the closure of the vacuum type II orbits. Furthermore, we observe
that for all the Bianchi class A spacetimes, except those of vacuum Taub type,
a curvature invariant is unbounded in the incomplete directions of inextendible
causal geodesics.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 08:35:37 GMT""}]","2015-06-25"
"gr-qc/0006037","Ahmad Shariati","A. Shariati and M. Khorrami","Equivalence principle and radiation by a uniformly accelerated charged
  particle",,"Found.Phys.Lett. 12 (1999) 427-439",,,"gr-qc",,"  We address the old question of whether or not a uniformly accelerated charged
particle radiates, and consequently, if weak equivalence principle is violated
by electrodynamics. We show that radiation has different meanings; some
absolute, some relative. Detecting photons or electromagnetic waves is NOT
absolute, it depends both on the electromagnetic field and on the state of
motion of the antenna. An antenna used by a Rindler observer does not detect
any radiation from a uniformly accelerated co-moving charged particle.
Therefore, a Rindler observer cannot decide whether or not he is in an
accelerated lab or in a gravitational field. We also discuss the general case.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 14:47:41 GMT""}]","2007-05-23"
"hep-ex/0006011","Bruce Knuteson","D0 Collaboration","Search for New Physics in e mu X Data at D0 Using Sleuth: A
  Quasi-Model-Independent Search Strategy for New Physics","23 pages, 12 figures. Submitted to Physical Review D","Phys.Rev.D62:092004,2000","10.1103/PhysRevD.62.092004","FERMILAB-Pub-00/126-E","hep-ex",,"  We present a quasi-model-independent search for the physics responsible for
electroweak symmetry breaking. We define final states to be studied, and
construct a rule that identifies a set of relevant variables for any particular
final state. A new algorithm (""Sleuth"") searches for regions of excess in those
variables and quantifies the significance of any detected excess. After
demonstrating the sensitivity of the method, we apply it to the semi-inclusive
channel e mu X collected in 108 pb^-1 of ppbar collisions at sqrt(s) = 1.8 TeV
at the D0 experiment during 1992-1996 at the Fermilab Tevatron. We find no
evidence of new high p_T physics in this sample.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 17:30:15 GMT""},{""version"":""v2"",""created"":""Mon, 7 Aug 2000 21:32:58 GMT""}]","2012-08-27"
"hep-ex/0006012","Sharon Jensen","Jonathan Dorfan (SLAC)","Status of PEP-II and BaBar","Talk presented at the 19th International Symposium on Lepton and
  Photon Interactions at High Energies, Stanford, August 1999 To view versions
  of this pub with better resolution go to
  http://www.slac.stanford.edu/pubs/slacpubs/8000/slac-pub-8459.html","Int.J.Mod.Phys. A15S1 (2000) 22-34; eConf C990809 (2000) 22-34","10.1142/S0217751X0000505X","SLAC-PUB-8459","hep-ex",,"  In this report, the status of the PEP-II machine and the BaBar detector are
presented. Performance will be presented as of the Lepton Photon Conference
(August 1999) with subsequent performance levels footnoted as appropriate.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 20:20:28 GMT""}]","2009-10-31"
"hep-ph/0006086","Pavlov","A. A. Grib, Yu. V. Pavlov","Superheavy Particles in Friedmann Cosmology and the Dark Matter Problem",,"Int.J.Mod.Phys. D11 (2002) 433-436","10.1142/S0218271802001706",,"hep-ph",,"  The model of creation of observable particles and particles of the dark
matter, considered to be superheavy particles, due to particle creation by the
gravitational field of the Friedmann model of the early Universe is given.
Estimates on the parameters of the model leading to observable values of the
baryon number of the Universe and the dark matter density are made.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 16:36:45 GMT""},{""version"":""v2"",""created"":""Wed, 6 Jun 2001 18:14:04 GMT""}]","2009-10-31"
"hep-ph/0006087","Egor Babave","Egor Babaev","Nonlinear sigma model approach for chiral fluctuations and symmetry
  breakdown in Nambu-Jona-Lasinio model","accepted to Phys. Rev. D. Latest updates of this and related papers
  are available at http://www.teorfys.uu.se/PEOPLE/egor/","Phys.Rev. D62 (2000) 074020","10.1103/PhysRevD.62.074020",,"hep-ph cond-mat hep-th",,"  In this paper we discuss symmetry breakdown in NJL model at low N_c. In
particular we propose a modified NJL model that displays a symmetry breakdown
and also at finite temperatures under certain conditions the chiral
fluctuations in this model give rise to a phase analogous to pseudogap phase of
strong-coupling and low carrier density superconductors.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:09:22 GMT""}]","2009-10-31"
"hep-ph/0006088","John F. Donoghue","John F. Donoghue","Random values of the cosmological constant","17 pages, Comments (and references) added on quantum fluctuations and
  eternal inflation, and the discussion of Hubble damping has been modified
  significantly","JHEP 0008 (2000) 022","10.1088/1126-6708/2000/08/022",,"hep-ph astro-ph hep-th",,"  One way that an anthropic selection mechanism may be manifest in a physical
theory involves multiple domains in the universe with different values of the
physical parameters. If this mechanism is to be relevant for understanding the
small observed value of the cosmological constant, it may involve a mechanism
by which some contributions to the cosmological constant can be fixed at a
continuous range of values in the different domains. I study the properties of
four possible mechanisms, including the possibility of the Hubble damping of a
scalar field with an extremely flat potential. Another interesting possibility
involves fixed random values of non-dynamical form fields, and a cosmological
mechanism is suggested. This case raises the possibility of anthropic selection
of other parameters in addition. Further requirements needed for a consistent
cosmology are discussed.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 18:26:25 GMT""},{""version"":""v2"",""created"":""Wed, 21 Jun 2000 15:21:54 GMT""}]","2009-10-31"
"hep-ph/0006089","U. Jentschura","U. D. Jentschura, G. Soff","Improved Conformal Mapping of the Borel Plane","6 pages, LaTeX, 2 tables; certain numerical examples added","J.Phys.A34:1451-1457,2001","10.1088/0305-4470/34/7/316",,"hep-ph",,"  The conformal mapping of the Borel plane can be utilized for the analytic
continuation of the Borel transform to the entire positive real semi-axis and
is thus helpful in the resummation of divergent perturbation series in quantum
field theory. We observe that the rate of convergence can be improved by the
application of Pad\'{e} approximants to the Borel transform expressed as a
function of the conformal variable, i.e. by a combination of the analytic
continuation via conformal mapping and a subsequent numerical approximation by
rational approximants. The method is primarily useful in those cases where the
leading (but not sub-leading) large-order asymptotics of the perturbative
coefficients are known.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 17:54:06 GMT""},{""version"":""v2"",""created"":""Wed, 12 Jul 2000 16:41:07 GMT""}]","2008-11-26"
"hep-ph/0006090","Patrick Huber","K. Dick, M. Freund, P.Huber and M. Lindner","Masses and Mixings from Neutrino Beams pointing to Neutrino Telescopes","9 pages, 4 figures","Nucl.Phys. B588 (2000) 101-109","10.1016/S0550-3213(00)00512-5","TUM-HEP-375/00","hep-ph",,"  We discuss the potential to determine leading oscillation parameters, the
value and the sign of \Delta m^2_{31}, as well as the magnitude of \sin^2
2\theta_{13} using a conventional wide band neutrino beam pointing to water or
ice Cherenkov neutrino detectors known as ``Neutrino Telescopes''. We find that
precision measurements of \Delta m^2_{31} and \theta_{23} are possible and
that, even though it is not possible to discriminate between charges in the
detector, there is a remarkably good sensitivity to the mixing angle
\theta_{13} and the sign of \Delta m^2_{31}.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 18:24:53 GMT""}]","2009-10-31"
"hep-ph/0006091","Kim Maltman","K. Maltman (1) and C.E. Wolfe (2) ((1) Math and Stats, York Univ.,
  Toronto, Canada; CSSM, Univ. of Adelaide, Adelaide, Australia, (2) Nuclear
  Theory Center, Indiana Univ., Bloomington, Indiana, USA)","O(m_d-m_u) Effects in CP-even and CP-odd K-->pi pi Decays","3 pages, uses elsart.cls. For Proceedings of the XVI International
  Conference on Few-Body Problems in Physics, Taipei, Taiwan, 6-10 March, 2000","Nucl.Phys.A684:342-344,2001","10.1016/S0375-9474(01)00439-0",,"hep-ph",,"  Strong isospin-breaking (IB) effects in CP-even and CP-odd K-->pi pi decays
are computed to next-to-leading order (NLO) in the chiral expansion. The impact
of these corrections on the magnitude of the Delta I=1/2 Rule and on the size
of the IB correction, Omega_IB, to the gluonic penguin contribution to
epsilon'/epsilon are discussed.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:48:51 GMT""}]","2011-02-01"
"hep-ph/0006092","D. V. Ahluwalia","D. V. Ahluwalia, C. A. Ortiz, G. Z. Adunas","Robust flavor equalization of cosmic neutrino flux by quasi bi-maximal
  mixing","8 pages [This preprint is no longer being pursued for publication.
  Its essential contents are now published as part of D. V. Ahluwalia,
  Ambiguity in source flux of cosmic/astrophysical neutrinos: Effects of
  bi-maximal mixing and quantum-gravity induced decoherence, Mod. Phys. Lett. A
  16 (2001) 917-926]",,,"EdeFUAZ/ISGBG-07","hep-ph astro-ph hep-ex",,"  For high energy cosmic neutrinos Athar, Jezabek, and Yasuda (AJY) have
recently shown that the existing data on neutrino oscillations suggests that
cosmic neutrino flux at the AGN/GRB source, F(nu_e):F(nu_mu):F(nu_tau) approx
1:2:0, oscillates to F(nu_e):F(nu_mu):F(nu_tau) approx 1:1:1. These results can
be confirmed at AMANDA, Baikal, ANTARES and NESTOR, and other neutrino
detectors with a good flavor resolution. Here, we re-derive the AJY result from
quasi bi-maximal mixing, and show that observation of
F(nu_e):F(nu_\mu):F(nu_tau) approx 1:1:1 does not necessarily establish cosmic
neutrino flux at the AGN/GRB source to be F(nu_e):F(nu_mu):F(nu_tau) approx
1:2:0.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:37:28 GMT""},{""version"":""v2"",""created"":""Wed, 28 Jun 2000 20:54:07 GMT""},{""version"":""v3"",""created"":""Thu, 11 Aug 2005 01:39:37 GMT""}]","2007-05-23"
"hep-ph/0006093","Enrique Garcia-Reyes","E. Garc\'ia, A. Hern\'andez-Galeana, D. Jaramillo, W. A. Ponce and A.
  Zepeda","Hierarchical Radiative Quark Mass Matrices with an $U(1)_X$ Horizontal
  Symmetry Model","10 pages, 5 tables and 3 figures Some comments added to clarify as
  suggested to publish. Some typing mistakes corrected. Update of Mass and CKM
  matrix values","Rev.Mex.Fis. 48 (2002) 32-38",,,"hep-ph",,"  In a model with a gauge group $G_{SM}\otimes U(1)_X$, where $G_{SM} \equiv
SU(3)_C \otimes SU(2)_L \otimes U(1)_Y$ is the standard model gauge group and
$U(1)_X$ is a horizontal local gauge symmetry, we propose a radiative
generation of the spectrum of quark masses and mixing angles. The assignment of
horizontal charges is such that at tree level only the third family is massive.
Using these tree level masses and introducing exotic scalars, the light
families of quarks acquire hierarchical masses through radiative corrections.
The rank three quark mass matrices obtained are written in terms of a minimal
set of free parameters of the model, whose values are estimated performing a
numerical fit. The resulting quark masses and CKM mixing angles turn out to be
in good agreement with the experimental values.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:42:31 GMT""},{""version"":""v2"",""created"":""Tue, 26 Mar 2002 20:00:31 GMT""}]","2016-08-15"
"hep-ph/0006094","Parvez Anandam","Parvez Anandam","Leading logarithm calculation of the e^+ e^- -> e^+ \nu_e \bar{u} d
  cross section","10 pages including 9 figures","Phys.Rev. D63 (2001) 074015","10.1103/PhysRevD.63.074015",,"hep-ph",,"  We analytically evaluate in the leading logarithm approximation the
differential cross section for e^+ e^- -> e^+ \nu_e \bar{u} d. We compare our
order \alpha^4 \alpha_s^0 leading-log result to the order \alpha^4 \alpha_s^0
exact result obtained from the GRC4F Monte Carlo program. Finally we use the
Gluck, Reya, Schienbien distribution of partons in a virtual photon, which
incorporates both evolution and nonperturbative strong interaction
contributions, to obtain better estimates of the differential cross section.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 05:13:47 GMT""}]","2009-10-31"
"hep-ph/0006095","T. Goldman","G.J. Stephenson, Jr. (1), T. Goldman (2) and B.H.J. McKellar (3) ((1)
  U. of New Mexico, (2) Los Alamos National Lab., (3) U. of Melbourne)","Tritium Beta Decay, Neutrino Mass Matrices and Interactions Beyond the
  Standard Model","32 pages, LaTeX, 6 figures, PostScript; full discussion and changes
  in notation from Phys. Lett. B440 (1998) 89, nucl-th/9807057; submitted to
  Phys. Rev. D","Phys.Rev.D62:093013,2000","10.1103/PhysRevD.62.093013","LA-UR-00-1327, UM-P-2000/013","hep-ph nucl-ex nucl-th",,"  The interference of charge-changing interactions, weaker than the V-A
Standard Model (SM) interaction and having a different Lorentz structure, with
that SM interaction, can, in principle, produce effects near the end point of
the Tritium beta decay spectrum which are of a different character from those
produced by the purely kinematic effect of neutrino mass expected in the
simplest extension of the SM. We show that the existence of more than one mass
eigenstate can lead to interference effects at the end point that are stronger
than those occurring over the entire spectrum. We discuss these effects both
for the special case of Dirac neutrinos and the more general case of Majorana
neutrinos and show that, for the present precision of the experiments, one
formula should suffice to express the interference effects in all cases.
Implications for ""sterile"" neutrinos are noted.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 23:51:17 GMT""}]","2012-08-27"
"hep-ph/0006097","Thomas G. Rizzo","H. Davoudiasl, J.L. Hewett, and T.G. Rizzo","The g-2 of the Muon in Localized Gravity Models","16 pages, 2 figs, LaTex, Additional discussion added","Phys.Lett.B493:135-141,2000","10.1016/S0370-2693(00)01132-1","SLAC-PUB-8469","hep-ph",,"  The (g-2) of the muon is well known to be an important model building
constraint on theories beyond the Standard Model. In this paper, we examine the
contributions to $(g-2)_\mu$ arising in the Randall-Sundrum model of localized
gravity for the case where the Standard Model gauge fields and fermions are
both in the bulk. Using the current experimental world average measurement for
$(g-2)_\mu$, we find that strong constraints can be placed on the mass of the
lightest gauge Kaluza-Klein excitation for a narrow part of the allowed range
of the assumed universal 5-dimensional fermion mass parameter, $\nu$. However,
employing both perturbativity and fine-tuning constraints we find that we can
further restrict the allowed range of the parameter $\nu$ to only one fourth of
its previous size. The scenario with the SM in the RS bulk is thus tightly
constrained, being viable for only a small region of the parameter space.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 03:04:32 GMT""},{""version"":""v2"",""created"":""Thu, 15 Jun 2000 14:58:35 GMT""},{""version"":""v3"",""created"":""Sat, 5 Aug 2000 00:52:10 GMT""},{""version"":""v4"",""created"":""Tue, 19 Sep 2000 18:53:54 GMT""}]","2008-11-26"
"hep-ph/0006098","Cvetic Gorazd","G. Cvetic and R. Koegerler","Scale- and scheme-independent extension of Pade approximants; Bjorken
  polarized sum rule as an example","39 pages, 5 eps-figures, revtex; one reference added; version to
  appear in Phys. Rev. D (issue of March 1, 2001)","Phys.Rev. D63 (2001) 056013","10.1103/PhysRevD.63.056013",,"hep-ph",,"  A renormalization-scale-invariant generalization of the diagonal Pad\'e
approximants (dPA), developed previously, is extended so that it becomes
renormalization-scheme-invariant as well. We do this explicitly when two terms
beyond the leading order (NNLO, $\sim \alpha_s^3$) are known in the truncated
perturbation series (TPS). At first, the scheme dependence shows up as a
dependence on the first two scheme parameters $c_2$ and $c_3$. Invariance under
the change of the leading parameter $c_2$ is achieved via a variant of the
principle of minimal sensitivity. The subleading parameter $c_3$ is fixed so
that a scale- and scheme-invariant Borel transform of the resummation
approximant gives the correct location of the leading infrared renormalon pole.
The leading higher-twist contribution, or a part of it, is thus believed to be
contained implicitly in the resummation. We applied the approximant to the
Bjorken polarized sum rule (BjPSR) at $Q^2_{\rm ph}=5$ and $3 GeV^2$, for the
most recent data and the data available until 1997, respectively, and obtained
${\alpha}_s^{\bar MS}(M_Z^2)=0.119^{+0.003}_{-0.006}$ and
$0.113^{+0.004}_{-0.019}$, respectively. Very similar results are obtained with
the Grunberg's effective charge method and Stevenson's TPS principle of minimal
sensitivity, if we fix $c_3$-parameter in them by the aforementioned procedure.
The central values for ${\alpha}_s^{\bar MS}(M_Z^2)$ increase to 0.120 (0.114)
when applying dPA's, and 0.125 (0.118) when applying NNLO TPS.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 04:54:20 GMT""},{""version"":""v2"",""created"":""Fri, 17 Nov 2000 18:34:58 GMT""},{""version"":""v3"",""created"":""Thu, 25 Jan 2001 21:25:16 GMT""}]","2009-10-31"
"hep-ph/0006099",,"N. Okamura (Theory Group, KEK), M. Tanimoto (Niigata Univ.)","Generic Relations of Flavor Mixings between Leptons and Quarks in SU(5)","16 pages, 2 figures, Some discussions are modified, but results are
  not changed","Prog.Theor.Phys. 105 (2001) 459-469","10.1143/PTP.105.459","KEK-TH-700, NIIG-DP-00-04","hep-ph",,"  We have studied implications of the generic lopsided mass matrix of the
charged leptons by taking the SU(5) GUT relation in the nearest-neighbor
interaction (NNI) basis. We have found four interesting relations among the
lepton mixings and the quark ones, which are independent of details of the
model. These relations are discussed by using the experimental data. We have
also discussed the relation between U_{e2} and U_{e3} incuding the contribution
from the neutrino mass matrix. We have presented the probable value U_{e3}=0.05
\sim 0.16, which is independent of the solar neutrino solutions. The CP
violating quantity J_{CP} is also discussed.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 07:29:03 GMT""},{""version"":""v2"",""created"":""Tue, 3 Oct 2000 05:48:09 GMT""},{""version"":""v3"",""created"":""Sat, 23 Dec 2000 06:33:25 GMT""}]","2009-10-31"
"hep-ph/0006100","Igor Ivanov","I. P. Ivanov and N. N. Nikolaev","Anatomy of the Proton Structure Functions in $\kappa$-factorization","2 pages, uses sprocl.sty, talk given at the DIS2000 conference,
  Liverpool, England, April 2000, to appear in the conference proceedings",,,,"hep-ph",,"  We present the first experiment-based parameterization of differential gluon
structure function, which is called upon in many applications. We compare
$\kappa$-factorization and DGLAP approaches and analyze properties of DGSF,
with special emphasis on soft-to-hard/hard-to-soft diffusion.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 09:20:07 GMT""}]","2007-05-23"
"hep-ph/0006101","Igor Ivanov","I. P. Ivanov and N. N. Nikolaev","Diffractive Vector Meson Production In A Unified $\kappa$-Factorization
  Approach","3 pages, 1 figure, uses sprocl.sty, talk given at the DIS2000
  conference, Liverpool, England, April 2000, to appear in the conference
  proceedings",,,,"hep-ph",,"  In the framework of the $\kappa$-factorization approach and on the basis of
recently determined DGSF, we calculated the production rates of ground and
excited (2S and D wave) states of vector mesons and investigated their various
kinematical and spin dependencies. We also addressed the issue of S/D wave
mixing in quarkonia.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 09:40:17 GMT""}]","2007-05-23"
"hep-ph/0006102","Ivanov. D. Yu","Dmitri Yu. Ivanov","Light vector meson photoproduction at high $|t|$","3 pages, uses sprocl.sty, talk given at the DIS2000 conference,
  Liverpool, England, April 2000, to appear in the conference proceedings",,,,"hep-ph",,"  We have studied in perturbative QCD all independent helicity amplitudes
describing the photoproduction of light vector mesons at large $t$. We found a
new hard production mechanism which is related to the possibility for a real
photon to fluctuate into a massless $q\bar q$ pair in a chiral-odd spin
configuration. Each helicity amplitude is given as a sum of chiral-even
contribution (when the helicities of quark and antiquark are antiparallel) and
this additional chiral-odd part (where the helicities of quark and antiquark
are parallel). The chiral-odd contribution is large, it leads to a dominance of
the non spin-flip amplitude in a very broad region of intermediately high
$|t|$.}
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 10:37:55 GMT""},{""version"":""v2"",""created"":""Fri, 10 Nov 2000 10:54:03 GMT""}]","2007-05-23"
"hep-th/0006066","Krzysztof Pilch","Krzysztof Pilch, Nicholas P. Warner","N=1 Supersymmetric Renormalization Group Flows from IIB Supergravity","42 pages, harvmac; new version has minor editorial corrections, and a
  substantially improved discussion of the singularity structure in infra-red
  limit of the N=1, super-QCD flow","Adv.Theor.Math.Phys. 4 (2002) 627-677",,"CITUSC/00-024, USC-00/03","hep-th",,"  We consider N=1 supersymmetric renormalization group flows of N=4 Yang-Mills
theory from the perspective of ten-dimensional IIB supergravity. We explicitly
construct the complete ten-dimensional lift of the flow in which exactly one
chiral superfield becomes massive (the LS flow). We also examine the
ten-dimensional metric and dilaton configurations for the ``super-QCD'' flow
(the GPPZ flow) in which all chiral superfields become massive. We show that
the latter flow generically gives rise to a dielectric 7-brane in the
infra-red, but the solution contains a singularity that may be interpreted as a
``duality averaged'' ring distribution of 5-branes wrapped on S^2. At special
values of the parameters the singularity simplifies to a pair of S-dual branes
with (p,q) charge (1,\pm 1).
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:26:13 GMT""},{""version"":""v2"",""created"":""Sat, 7 Oct 2000 22:05:21 GMT""}]","2007-05-23"
